#{"t_start": 1654138253.1689718, "env_id": null}
r,l,t
-3494.0,119,3385.866987
-3494.0,119,3410.690335
-3494.0,119,3435.239678
-3494.0,119,3459.875022
-3494.0,119,3484.94086
-3494.0,119,3509.510204
-3494.0,119,3535.222033
-3494.0,119,3559.65987
-3494.0,119,3584.434705
-3494.0,119,3609.249542
-3494.0,119,3634.038874
-3494.0,119,3658.928205
-3494.0,119,3683.618537
-3494.0,119,3708.639369
-3494.0,119,3733.4522
-3494.0,119,3758.200532
-3494.0,119,3783.147361
-3494.0,119,3809.92268
-3494.0,119,3834.817508
-3494.0,119,3859.703836
-3494.0,119,3884.431666
-3494.0,119,3909.79099
-3494.0,119,3934.765817
-3494.0,119,3959.615646
-3494.0,119,3984.50097
-3494.0,119,4009.043802
-3494.0,119,4034.317124
-3494.0,119,4058.902451
-3494.0,119,4083.738279
-3494.0,119,4108.582104
-3494.0,119,4134.070925
-3494.0,119,4159.13625
-3494.0,119,4183.717577
-3494.0,119,4208.470404
-3494.0,119,4233.362733
-3494.0,119,4259.870045
-3494.0,119,4284.659395
-3494.0,119,4309.708218
-3494.0,119,4334.385044
-3494.0,119,4359.301365
-3494.0,119,4384.092192
-3494.0,119,4410.690008
-3494.0,119,4435.500329
-3494.0,119,4460.288653
-3494.0,119,4485.444974
-3494.0,119,4510.554797
-3494.0,119,4535.312623
-3494.0,119,4560.186446
-3494.0,119,4585.09527
-3494.0,119,4609.906593
-3494.0,119,4634.794917
-3494.0,119,4659.76774
-3494.0,119,4686.77255
-3494.0,119,4712.022869
-3494.0,119,4736.936194
-3494.0,119,4761.61352
-3494.0,119,4786.541344
-3494.0,119,4811.530164
-3494.0,119,4836.207492
-3494.0,119,4861.218815
-3494.0,119,4886.018639
-3494.0,119,4911.006963
-3494.0,119,4936.067283
-3494.0,119,4960.67211
-3494.0,119,4985.572934
-3494.0,119,5010.269762
-3494.0,119,5035.077587
-3494.0,119,5060.149913
-3494.0,119,5085.057236
-3494.0,119,5112.101547
-3494.0,119,5136.995366
-3494.0,119,5161.667692
-3494.0,119,5186.334518
-3494.0,119,5211.298842
-3494.0,119,5235.800669
-3494.0,119,5260.460493
-3494.0,119,5287.241803
-3494.0,119,5314.901109
-3494.0,119,5343.160406
-3494.0,119,5368.260228
-3494.0,119,5393.199551
-3494.0,119,5417.904877
-3494.0,119,5442.673202
-3494.0,119,5467.948023
-3494.0,119,5492.942844
-3494.0,119,5517.927171
-3494.0,119,5544.931977
-3494.0,119,5569.7703
-3494.0,119,5598.317599
-3494.0,119,5627.428893
-3494.0,119,5742.290098
-3494.0,119,5768.241019
-3494.0,119,5793.396266
-3494.0,119,5818.275587
-3494.0,119,5842.90396
-3494.0,119,5867.326037
-3494.0,119,5892.088553
-3494.0,119,5916.735057
-3494.0,119,5941.195559
-3494.0,119,5966.514558
-3494.0,119,5991.521559
-3494.0,119,6016.397059
-3494.0,119,6041.02956
-3494.0,119,6067.858059
-3494.0,119,6092.611059
-3494.0,119,6119.67556
-3494.0,119,6144.80806
-3494.0,119,6169.92306
-3494.0,119,6195.423059
-3494.0,119,6222.102561
-3494.0,119,6248.51006
-3494.0,119,6274.172059
-3494.0,119,6299.54456
-3494.0,119,6325.446058
-3494.0,119,6350.982059
-3494.0,119,6375.993559
-3494.0,119,6400.743559
-3494.0,119,6425.466557
-3494.0,119,6450.14956
-3494.0,119,6474.556559
-3494.0,119,6499.445557
-3494.0,119,6526.330559
-3494.0,119,6551.157557
-3494.0,119,6576.461059
-3494.0,119,6601.711561
-3494.0,119,6626.995559
-3494.0,119,6653.37706
-3494.0,119,6679.15306
-3494.0,119,6706.013561
-3494.0,119,6731.11556
-3494.0,119,6756.270058
-3494.0,119,6781.804058
-3494.0,119,6806.691058
-3494.0,119,17692.044538
-3494.0,119,17717.559504
-3494.0,119,17742.040838
-3494.0,119,17765.832158
-3494.0,119,17789.773108
-3494.0,119,17816.043016
-3494.0,119,17840.375355
-3494.0,119,17864.701302
-3494.0,119,17889.094378
-3494.0,119,17913.373984
-3494.0,119,17937.549633
-3494.0,119,17961.76299
-3494.0,119,17986.428214
-3494.0,119,18010.564877
-3494.0,119,18035.346506
-3494.0,119,18059.776126
-3494.0,119,18083.987746
-3494.0,119,18108.469862
-3494.0,119,18132.88847
-3494.0,119,18157.36508
-3494.0,119,18181.99119
-3494.0,119,18206.345299
-3494.0,119,18232.881876
-3494.0,119,18257.115489
-3494.0,119,18281.685097
-3494.0,119,18306.268707
-3494.0,119,18330.513485
-3494.0,119,18354.796417
-3494.0,119,18379.32941
-3494.0,119,18403.682701
-3494.0,119,18428.030874
-3494.0,119,18452.320026
-3494.0,119,18476.867663
-3494.0,119,18501.260295
-3494.0,119,18525.534424
-3494.0,119,18549.846052
-3494.0,119,18574.688668
-3494.0,119,18599.216288
-3494.0,119,18622.112931
-3494.0,119,18646.303554
-3494.0,119,18668.884705
-3494.0,119,18691.275355
-3494.0,119,18713.676504
-3494.0,119,18736.253151
-3494.0,119,18758.668304
-3494.0,119,18781.169959
-3494.0,119,18803.699606
-3494.0,119,18826.093754
-3494.0,119,18848.446903
-3494.0,119,18870.846054
-3494.0,119,18893.392699
-3494.0,119,18915.667351
-3494.0,119,18938.074008
-3494.0,119,18960.496222
-3494.0,119,18982.743262
-3494.0,119,19005.092542
-3494.0,119,19029.298639
-3494.0,119,19051.754093
-3494.0,119,19074.192957
-3494.0,119,19096.569259
-3494.0,119,19119.015517
-3494.0,119,19142.272233
-3494.0,119,19166.964406
-3494.0,119,19191.698061
-3494.0,119,19216.199709
-3494.0,119,19240.491851
-3494.0,119,19265.344978
-3494.0,119,19290.170103
-3494.0,119,19314.996726
-3494.0,119,19339.562848
-3494.0,119,19364.383966
-3494.0,119,19390.373065
-3494.0,119,19415.17369
-3494.0,119,19439.96081
-3494.0,119,19466.489899
-3494.0,119,19491.63443
-3494.0,119,19516.416475
-3494.0,119,19541.200858
-3494.0,119,19565.801606
-3494.0,119,19591.362745
-3494.0,119,19615.991793
-3494.0,119,19640.682762
-3494.0,119,19665.670171
-3494.0,119,19690.35303
-3494.0,119,19715.004346
-3494.0,119,19739.876628
-3494.0,119,19765.803369
-3494.0,119,19790.801596
-3494.0,119,19815.748805
-3494.0,119,19840.4435
-3494.0,119,19865.573181
-3494.0,119,19892.573319
-3494.0,119,19917.360478
-3494.0,119,19942.159634
-3494.0,119,19967.25528
-3494.0,119,19992.814911
-3494.0,119,20017.476052
-3494.0,119,20042.472683
-3494.0,119,20067.703313
-3494.0,119,20092.682439
-3494.0,119,20117.46657
-3494.0,119,20142.214697
-3494.0,119,20168.146807
-3494.0,119,20193.340925
-3494.0,119,20218.121051
-3494.0,119,20243.068172
-3494.0,119,20268.052292
-3494.0,119,20294.186895
-3494.0,119,20320.968988
-3494.0,119,20346.147622
-3494.0,119,20371.080236
-3494.0,119,20396.37635
-3494.0,119,20421.24647
-3494.0,119,20446.406584
-3494.0,119,20472.160693
-3494.0,119,20496.778373
-3494.0,119,20521.652242
-3494.0,119,20546.71698
-3494.0,119,20571.97311
-3494.0,119,20597.023647
-3494.0,119,20621.91161
-3494.0,119,20648.073507
-3494.0,119,20672.67086
-3494.0,119,20697.457671
-3494.0,119,20722.065952
-3494.0,119,20748.584685
-3494.0,119,20773.096916
-3494.0,119,20797.313132
-3494.0,119,20821.753831
-3494.0,119,20846.159017
-3494.0,119,20871.869176
-3494.0,119,20896.215847
-3494.0,119,20920.51351
-3494.0,119,20945.029165
-3494.0,119,20969.423816
-3494.0,119,20993.818967
-3494.0,119,21018.49859
-3494.0,119,21042.849625
-3494.0,119,21068.553517
-3494.0,119,21092.871758
-3494.0,119,21117.253395
-3494.0,119,21141.521444
-3494.0,119,21166.08942
-3494.0,119,21192.360831
-3494.0,119,21216.894694
-3494.0,119,21241.603515
-3494.0,119,21266.286303
-3494.0,119,21291.214561
-3494.0,119,21315.899799
-3494.0,119,21340.297519
-3494.0,119,21364.912724
-3494.0,119,21389.361913
-3494.0,119,21414.045095
-3494.0,119,21438.573269
-3494.0,119,21462.81944
-3494.0,119,21487.719589
-3494.0,119,21513.379716
-3494.0,119,21537.993653
-3494.0,119,21562.274145
-3494.0,119,21586.732105
-3494.0,119,21612.834031
-3494.0,119,21637.520431
-3494.0,119,21661.951812
-3494.0,119,21686.278666
-3494.0,119,21710.927998
-3494.0,119,21735.359816
-3494.0,119,21759.946114
-3494.0,119,21784.086905
-3494.0,119,21808.583174
-3494.0,119,21833.204433
-3494.0,119,21857.568681
-3494.0,119,21882.082415
-3494.0,119,21906.544142
-3494.0,119,21930.809863
-3494.0,119,21954.824577
-3494.0,119,21979.587281
-3494.0,119,22003.957979
-3494.0,119,22030.495644
-3494.0,119,22054.588838
-3494.0,119,22079.012521
-3494.0,119,22103.232703
-3494.0,119,22127.918876
-3494.0,119,22152.21255
-3494.0,119,22176.681218
-3494.0,119,22201.256381
-3494.0,119,22225.877041
-3494.0,119,22250.560198
-3494.0,119,22275.042854
-3494.0,119,22299.747004
-3494.0,119,22324.282157
-3494.0,119,22348.803307
-3494.0,119,22373.613451
-3494.0,119,22397.878602
-3494.0,119,22422.23975
-3494.0,119,22449.027364
-3494.0,119,22473.510507
-3494.0,119,22498.150151
-3494.0,119,22522.534293
-3494.0,119,22546.669523
-3494.0,119,22571.066705
-3494.0,119,22595.365837
-3494.0,119,22619.905924
-3494.0,119,22644.523973
-3494.0,119,22669.28398
-3494.0,119,22693.632454
-3494.0,119,22717.823898
-3494.0,119,22742.175317
-3494.0,119,22766.868202
-3494.0,119,22791.40707
-3494.0,119,22815.900917
-3494.0,119,22840.405243
-3494.0,119,22866.775036
-3494.0,119,22891.223829
-3494.0,119,22915.451109
-3494.0,119,22940.132871
-3494.0,119,22965.115121
-3494.0,119,22989.614361
-3494.0,119,23013.923096
-3494.0,119,23038.324321
-3494.0,119,23062.966036
-3494.0,119,23087.800739
-3494.0,119,23112.408938
-3494.0,119,23136.896633
-3494.0,119,23161.314324
-3494.0,119,23185.79851
-3494.0,119,23210.598186
-3494.0,119,23235.182362
-3494.0,119,23259.644535
-3494.0,119,23284.221702
-3494.0,119,23310.359846
-3494.0,119,23334.620513
-3494.0,119,23359.005176
-3494.0,119,23383.430836
-3494.0,119,23407.846995
-3494.0,119,23432.638143
-3494.0,119,23456.9918
-3494.0,119,23481.359951
-3494.0,119,23505.8481
-3494.0,119,23530.189751
-3494.0,119,23554.463906
-3494.0,119,23578.767556
-3494.0,119,23603.072206
-3494.0,119,23627.373855
-3494.0,119,23651.896501
-3494.0,119,23676.236144
-3494.0,119,23700.954783
-3494.0,119,23727.4239
-3494.0,119,23751.801042
-3494.0,119,23776.346182
-3494.0,119,23800.578825
-3494.0,119,23825.129964
-3494.0,119,23849.768605
-3494.0,119,23874.180244
-3494.0,119,23898.769884
-3494.0,119,23923.236521
-3494.0,119,23947.934156
-3494.0,119,23972.259298
-3494.0,119,23996.704437
-3494.0,119,24021.404072
-3494.0,119,24046.116205
-3494.0,119,24070.766839
-3494.0,119,24095.216976
-3494.0,119,24120.6946
-3494.0,119,24147.015711
-3494.0,119,24171.516347
-3494.0,119,24195.888989
-3494.0,119,24220.486624
-3494.0,119,24244.935286
-3494.0,119,24269.492425
-3494.0,119,24293.913557
-3494.0,119,24319.412178
-3494.0,119,24344.064811
-3494.0,119,24368.624947
-3494.0,119,24393.030082
-3494.0,119,24417.481222
-3494.0,119,24442.136353
-3494.0,119,24466.636488
-3494.0,119,24490.972624
-3494.0,119,24515.215765
-3494.0,119,24540.699887
-3494.0,119,24567.153502
-3494.0,119,24591.780692
-3494.0,119,24615.986276
-3494.0,119,24640.287691
-3494.0,119,24664.72245
-3494.0,119,24689.04256
-3494.0,119,24713.70805
-3494.0,119,24738.042902
-3494.0,119,24763.642682
-3494.0,119,24788.384333
-3494.0,119,24812.831882
-3494.0,119,24837.209846
-3494.0,119,24861.65824
-3494.0,119,24886.49407
-3494.0,119,24911.366836
-3494.0,119,24935.982539
-3494.0,119,24960.528192
-3494.0,119,24988.046809
-3494.0,119,25012.541865
-3494.0,119,25037.368389
-3494.0,119,25062.137375
-3494.0,119,25086.465329
-3494.0,119,25110.865257
-3494.0,119,25135.356656
-3494.0,119,25159.708536
-3494.0,119,25184.140391
-3494.0,119,25209.967217
-3494.0,119,25234.463535
-3494.0,119,25259.184835
-3494.0,119,25283.672621
-3494.0,119,25308.327395
-3494.0,119,25332.74666
-3494.0,119,25357.160909
-3494.0,119,25381.634651
-3494.0,119,25406.150384
-3494.0,119,25433.370576
-3494.0,119,25457.710795
-3494.0,119,25482.069507
-3494.0,119,25506.50971
-3494.0,119,25530.97041
-3494.0,119,25555.055608
-3494.0,119,25579.652796
-3494.0,119,25604.330985
-3494.0,119,25628.949436
-3494.0,119,25654.263219
-3494.0,119,25678.581062
-3494.0,119,25703.048928
-3494.0,119,25727.219825
-3494.0,119,25751.593744
-3494.0,119,25775.789186
-3494.0,119,25800.080142
-3494.0,119,25824.435114
-3494.0,119,25850.971057
-3494.0,119,25876.551538
-3494.0,119,25901.186547
-3494.0,119,25925.617076
-3494.0,119,25950.141112
-3494.0,119,25974.353662
-3494.0,119,25998.636222
-3494.0,119,26022.91729
-3494.0,119,26047.339362
-3494.0,119,26071.836438
-3494.0,119,26096.573518
-3494.0,119,26121.84159
-3494.0,119,26146.444182
-3494.0,119,26170.853281
-3494.0,119,26195.338385
-3494.0,119,26219.865989
-3494.0,119,26244.144101
-3494.0,119,26270.349684
-3494.0,119,26294.955799
-3494.0,119,26319.347417
-3494.0,119,26344.149531
-3494.0,119,26368.587654
-3494.0,119,26393.062277
-3494.0,119,26417.728899
-3494.0,119,26442.155528
-3494.0,119,26466.565156
-3494.0,119,26491.027287
-3494.0,119,26515.621916
-3494.0,119,26540.220046
-3494.0,119,26564.553682
-3494.0,119,26589.988299
-3494.0,119,26614.533934
-3494.0,119,26638.997564
-3494.0,119,26663.81743
-3494.0,119,26690.293742
-3494.0,119,26715.273977
-3494.0,119,26739.680648
-3494.0,119,26764.010274
-3494.0,119,26788.148858
-3494.0,119,26813.699404
-3494.0,119,26837.940907
-3494.0,119,26862.513383
-3494.0,119,26886.757327
-3494.0,119,26911.208243
-3494.0,119,26935.314636
-3494.0,119,26959.810506
-3494.0,119,26984.561353
-3494.0,119,27010.525672
-3494.0,119,27034.945484
-3494.0,119,27059.102784
-3494.0,119,27083.445569
-3494.0,119,27109.714823
-3494.0,119,27133.884585
-3494.0,119,27157.995338
-3494.0,119,27182.785072
-3494.0,119,27207.244303
-3494.0,119,27232.569516
-3494.0,119,27256.829233
-3494.0,119,27281.148442
-3494.0,119,27305.753144
-3494.0,119,27330.236344
-3494.0,119,27354.621035
-3494.0,119,27379.100724
-3494.0,119,27403.445913
-3494.0,119,27427.633097
-3494.0,119,27452.057273
-3494.0,119,27476.48345
-3494.0,119,27500.714628
-3494.0,119,27525.372793
-3494.0,119,27552.016431
-3494.0,119,27576.320598
-3494.0,119,27600.602764
-3494.0,119,27624.75193
-3494.0,119,27649.275089
-3494.0,119,27673.164757
-3494.0,119,27697.522417
-3494.0,119,27721.987076
-3494.0,119,27746.43373
-3494.0,119,27770.665889
-3494.0,119,27794.898048
-3494.0,119,27819.044706
-3494.0,119,27843.130862
-3494.0,119,27867.394518
-3494.0,119,27891.777669
-3494.0,119,27916.119824
-3494.0,119,27940.604972
-3494.0,119,27967.27259
-3494.0,119,27994.097708
-3494.0,119,28023.86178
-3494.0,119,28048.84842
-3494.0,119,28073.030571
-3494.0,119,28097.453218
-3494.0,119,28121.888867
-3494.0,119,28146.292017
-3494.0,119,28170.734164
-3494.0,119,28195.169313
-3494.0,119,28219.513962
-3494.0,119,28243.564116
-3494.0,119,28268.402256
-3494.0,119,28293.053427
-3494.0,119,28317.298076
-3494.0,119,28341.79622
-3494.0,119,28366.196366
-3494.0,119,28392.327987
-3494.0,119,28416.606636
-3494.0,119,28440.708286
-3494.0,119,28464.902936
-3494.0,119,28489.557577
-3494.0,119,28513.954225
-3494.0,119,28538.661369
-3494.0,119,28563.021013
-3494.0,119,28587.491658
-3494.0,119,28611.60681
-3494.0,119,28635.892457
-3494.0,119,28659.918609
-3494.0,119,28685.505239
-3494.0,119,28709.85249
-3494.0,119,28734.461722
-3494.0,119,28758.640844
-3494.0,119,28782.962382
-3494.0,119,28809.245874
-3494.0,119,28833.764754
-3494.0,119,28859.273581
-3494.0,119,28883.777469
-3494.0,119,28908.083662
-3494.0,119,28932.211307
-3494.0,119,28956.37941
-3494.0,119,28980.809971
-3494.0,119,29005.039993
-3494.0,119,29029.239483
-3494.0,119,29053.291942
-3494.0,119,29078.002373
-3494.0,119,29103.430274
-3494.0,119,29128.765152
-3494.0,119,29153.648007
-3494.0,119,29179.089341
-3494.0,119,29203.930661
-3494.0,119,29228.680965
-3494.0,119,29255.336738
-3494.0,119,29280.264509
-3494.0,119,29305.015773
-3494.0,119,29330.642517
-3494.0,119,29355.270761
-3494.0,119,29380.032494
-3494.0,119,29404.749719
-3494.0,119,29429.531936
-3494.0,119,29457.797106
-3494.0,119,29484.173291
-3494.0,119,29513.85343
-3494.0,119,29539.338112
-3494.0,119,29565.846778
-3494.0,119,29592.328945
-3494.0,119,29627.379996
-3494.0,119,29662.811522
-3494.0,119,29688.424686
-3494.0,119,29718.245286
-3494.0,119,29744.20494
-3494.0,119,29770.174586
-3494.0,119,29803.426136
-3494.0,119,29837.260176
-3494.0,119,29870.564712
-3494.0,119,29901.314286
-3494.0,119,29932.451352
-3494.0,119,29963.213426
-3494.0,119,29994.244991
-3494.0,119,30024.787066
-3494.0,119,30055.748131
-3494.0,119,30086.065701
-3494.0,119,30116.530272
-3494.0,119,30148.398322
-3494.0,119,30179.136388
-3494.0,119,30209.687457
-3494.0,119,30242.628988
-3494.0,119,30273.534054
-3494.0,119,30305.138103
-3494.0,119,30335.980661
-3494.0,119,30369.212692
-3494.0,119,30405.245178
-3494.0,119,30439.085723
-3494.0,119,30475.614202
-3494.0,119,30508.951723
-3494.0,119,30541.158262
-3494.0,119,30574.004292
-3494.0,119,30605.058852
-3494.0,119,30636.364401
-3494.0,119,30667.068961
-3494.0,119,30697.320527
-3494.0,119,30733.771509
-3494.0,119,30768.92473
-3494.0,119,30807.365874
-3494.0,119,30841.618696
-3494.0,119,30876.239361
-3494.0,119,30910.030871
-3494.0,119,30945.155775
-3494.0,119,30979.699059
-3494.0,119,31014.409239
-3494.0,119,31048.376836
-3494.0,119,31083.145365
-3494.0,119,31117.411322
-3494.0,119,31154.169721
-3494.0,119,31189.514067
-3494.0,119,31225.014869
-3494.0,119,31260.052639
-3494.0,119,31294.449877
-3494.0,119,31329.134586
-3494.0,119,31362.554779
-3494.0,119,31400.552906
-3494.0,119,31435.377547
-3494.0,119,31470.03417
-3494.0,119,31504.651284
-3494.0,119,31539.626377
-3494.0,119,31573.360476
-3494.0,119,31606.142575
-3494.0,119,31639.202667
-3494.0,119,31676.990187
-3494.0,119,31712.078237
-3494.0,119,31746.718791
-3494.0,119,31783.164313
-3494.0,119,31818.019851
-3494.0,119,31854.322868
-3494.0,119,31890.061385
-3494.0,119,31927.450383
-3494.0,119,31964.087385
-3494.0,119,32000.938382
-3494.0,119,32041.112833
-3494.0,119,32076.754342
-3494.0,119,32112.497348
-3494.0,119,32148.729846
-3494.0,119,32183.620855
-3494.0,119,32219.847855
-3494.0,119,32254.537372
-3494.0,119,32289.269888
-3494.0,119,32324.153898
-3494.0,119,32359.318907
-3494.0,119,32394.753414
-3494.0,119,32431.710395
-3494.0,119,32468.363879
-3494.0,119,32504.19388
-3494.0,119,32541.743355
-3494.0,119,32578.648359
-3494.0,119,32614.14686
-3494.0,119,32653.772806
-3494.0,119,32692.623752
-3494.0,119,32728.260749
-3494.0,119,32764.349249
-3494.0,119,32803.567402
-3494.0,119,32842.957407
-3494.0,119,32882.373626
-3494.0,119,32920.162053
-3494.0,119,32958.737797
-3494.0,119,32998.10587
-3494.0,119,33034.416755
-3494.0,119,33070.898025
-3494.0,119,33107.998198
-3494.0,119,33150.309272
-3494.0,119,33189.007259
-3494.0,119,33228.446665
-3494.0,119,33264.670025
-3494.0,119,33303.537318
-3494.0,119,33340.245089
-3494.0,119,33376.779314
-3494.0,119,33411.520026
-3494.0,119,33445.477719
-3494.0,119,33478.355409
-3494.0,119,33513.808548
-3494.0,119,33547.000694
-3494.0,119,33579.928337
-3494.0,119,33611.628976
-3494.0,119,33643.685605
-3494.0,119,33677.257206
-3494.0,119,33712.136781
-3494.0,119,33741.878415
-3494.0,119,33771.08705
-3494.0,119,33801.265674
-3494.0,119,33830.320806
-3494.0,119,33862.582895
-3494.0,119,33891.201524
-3494.0,119,33923.835601
-3494.0,119,33956.75417
-3494.0,119,33988.941246
-3494.0,119,34020.049333
-3494.0,119,34050.07943
-3494.0,119,34077.73706
-3494.0,119,34111.21011
-3494.0,119,34140.855211
-3494.0,119,34171.2303
-3494.0,119,34201.135394
-3494.0,119,34230.822491
-3494.0,119,34260.872582
-3494.0,119,34290.44318
-3494.0,119,34320.367768
-3494.0,119,34349.721864
-3494.0,119,34382.597918
-3494.0,119,34413.321493
-3494.0,119,34445.039559
-3494.0,119,34476.974119
-3494.0,119,34510.768152
-3494.0,119,34542.063721
-3494.0,119,34573.171791
-3494.0,119,34604.454358
-3494.0,119,34638.662389
-3494.0,119,34672.67742
-3494.0,119,34706.834449
-3494.0,119,34738.848505
-3494.0,119,34771.885052
-3494.0,119,34804.117607
-3494.0,119,34836.278037
-3494.0,119,34870.308358
-3494.0,119,34904.288881
-3494.0,119,34939.246695
-3494.0,119,34980.148445
-3494.0,119,35011.072714
-3494.0,119,35044.497386
-3494.0,119,35075.467891
-3494.0,119,35110.066325
-3494.0,119,35145.079152
-3494.0,119,35176.235353
-3494.0,119,35207.586489
-3494.0,119,35243.365558
-3494.0,119,35274.931061
-3494.0,119,35306.812013
-3494.0,119,35338.933419
-3494.0,119,35373.283772
-3494.0,119,35407.62859
-3494.0,119,35439.850385
-3494.0,119,35473.951634
-3494.0,119,35508.226357
-3494.0,119,35543.609549
-3494.0,119,35581.568191
-3494.0,119,35611.946389
-3494.0,119,35641.813079
-3494.0,119,35670.865269
-3494.0,119,35701.70693
-3494.0,119,35731.426094
-3494.0,119,35760.880253
-3494.0,119,35788.951924
-3494.0,119,35815.018614
-3494.0,119,35840.910802
-3494.0,119,35870.549441
-3494.0,119,35898.257599
-3494.0,119,35927.975726
-3494.0,119,35956.17637
-3494.0,119,35983.174027
-3494.0,119,36010.090184
-3494.0,119,36041.56728
-3494.0,119,36069.973911
-3494.0,119,36099.463526
-3494.0,119,36128.527647
-3494.0,119,36159.277244
-3494.0,119,36186.999377
-3494.0,119,36214.471017
-3494.0,119,36240.125674
-3494.0,119,36265.643333
-3494.0,119,36293.114968
-3494.0,119,36319.619115
-3494.0,119,36348.154735
-3494.0,119,36376.351854
-3494.0,119,36404.174981
-3494.0,119,36432.351607
-3494.0,119,36461.610212
-3494.0,119,36489.716831
-3494.0,119,36520.55692
-3494.0,119,36549.074532
-3494.0,119,36575.395674
-3494.0,119,36601.302325
-3494.0,119,36626.531483
-3494.0,119,36655.259097
-3494.0,119,36685.397189
-3494.0,119,36714.498797
-3494.0,119,36742.325419
-3494.0,119,36771.630549
-3494.0,119,36801.699141
-3494.0,119,36828.770272
-3494.0,119,36854.523929
-3494.0,119,36880.145118
-3494.0,119,36905.835129
-3494.0,119,36931.567564
-3494.0,119,36957.246419
-3494.0,119,36984.674724
-3494.0,119,37010.48295
-3494.0,119,37036.481621
-3494.0,119,37062.482244
-3494.0,119,37088.049818
-3494.0,119,37114.150853
-3494.0,119,37139.93135
-3494.0,119,37165.778316
-3494.0,119,37193.705242
-3494.0,119,37220.934646
-3494.0,119,37249.710509
-3494.0,119,37280.312335
-3494.0,119,37310.647136
-3494.0,119,37340.724921
-3494.0,119,37372.240165
-3494.0,119,37401.168417
-3494.0,119,37430.751147
-3494.0,119,37461.068855
